epoch,train_loss,val_loss
1,1.7916303468445938,1.7679831701517106
2,1.7576133822649718,1.7328653454780578
3,1.767251138791442,1.7436712835431099
4,1.82485127222538,1.801468164116144
5,1.785432453478376,1.7622333400398493
6,1.8328454422801732,1.8105516909956931
7,1.8256367890189091,1.802220157071948
8,1.7826165142059327,1.7572499577999114
9,1.7955557808279992,1.7721816248893738
10,1.7583915273845196,1.7335250239670277
11,1.761748604670167,1.7372296873927116
12,1.7744986233313877,1.7500788427591323
13,1.7662206734816233,1.742466488569975
14,1.757449392532309,1.7329193445146083
15,1.7772061405827602,1.7532374665141106
16,1.7803375845650833,1.7571670621484519
17,1.7507649162958066,1.726120300978422
18,1.7557526192913453,1.732739207983017
19,1.7658725162645181,1.7419281441122294
20,1.7617278731415669,1.737888911753893
21,1.7802550277213256,1.7571941329240799
22,1.7562952786932389,1.732422631919384
23,1.751687649950385,1.727443130478263
24,1.774124178181092,1.7506962109953166
25,1.7672432246357201,1.7442555290609598
26,1.739978462330997,1.7163528465777635
27,1.7477249717166026,1.7240817132145165
28,1.7642897955030203,1.7396618331819773
29,1.7422469495187203,1.7183967168033123
30,1.7460922266890606,1.7219938165545463
31,1.7424749563038349,1.7185144337713718
32,1.7662671899050475,1.7427705211788416
33,1.7490822516133389,1.7248708674460649
34,1.7464647520830234,1.7227868017107248
35,1.7541722320367892,1.7310682672858237
36,1.7387910152922075,1.7147562680244446
37,1.7592188709080219,1.7352245641499757
38,1.751439027833442,1.727703060850501
39,1.7916485464423895,1.7696319445371629
40,1.7473700882345438,1.7234123512208461
41,1.751392656803131,1.7283028369992972
42,1.737888721883297,1.7140257838889956
43,1.7443198043555022,1.7208772746771575
44,1.7436375563740731,1.7206357592940331
45,1.7637926360021035,1.7400324503332376
46,1.7671976089427868,1.743404726281762
47,1.7363148571699858,1.7128815866559743
48,1.7395842718283336,1.7160454721748828
49,1.748303101743261,1.7248610706478358
50,1.74410300035278,1.7203993281424046
51,1.7702612132107218,1.7472048715949058
52,1.7659283626725277,1.741858045011759
53,1.7393894969820975,1.7154814223051071
54,1.745538712893923,1.7215852570831776
55,1.7401540934691826,1.7165328798890114
56,1.7416689471354088,1.7176700390726327
57,1.751981541355451,1.7282948489785195
58,1.7720637062489986,1.7487230687886477
59,1.7314156264712413,1.7077228596657514
60,1.7615757646759351,1.7385679922997952
61,1.762377309218049,1.738810867086053
62,1.7308193504114946,1.7075096140503883
63,1.786860987946391,1.7646270433291793
64,1.793873462875684,1.770426828339696
65,1.7363675490170718,1.712674334168434
66,1.7414669694155456,1.7182212303727866
67,1.7509882858643928,1.7276712831556797
68,1.756216718008121,1.732336678251624
69,1.7472835010935863,1.7238775503635406
70,1.7237755523175,1.7003433703482151
71,1.7485812364121278,1.7257144423127175
72,1.7440257983704408,1.7212691377699376
73,1.7180994384090105,1.694578877300024
74,1.7259795369555553,1.702268353715539
75,1.7380333218127488,1.7143421833068133
76,1.7378475051273903,1.7141753103286028
77,1.7667633250380557,1.7433737775832414
78,1.7572071936577558,1.733364909052849
79,1.789719912931323,1.7678231585621833
80,1.7423874280204377,1.7189335861355066
81,1.7637067931046089,1.741224105745554
82,1.7351719878117244,1.7111624678522348
83,1.7175636084377766,1.693810160547495
84,1.7348944151053827,1.7119138739556075
85,1.7531102089683215,1.7296872710883617
86,1.7249466513146956,1.7016560475081206
87,1.7573384523143372,1.7341501743495464
88,1.7179273218611877,1.6944356062114239
89,1.7258740110223492,1.702825937792659
90,1.7298338551918666,1.7057942200303078
91,1.7229956062336762,1.6991269078999758
92,1.7150728424961368,1.691930099003017
93,1.7547612819025913,1.7322256029993295
94,1.7163616264710824,1.692827031031251
95,1.7268389818370342,1.703283582635224
96,1.7145190016776324,1.6912844434976577
97,1.747238496348262,1.7243681256473065
98,1.712223798081279,1.6884069359153508
99,1.7819856061041355,1.7587264114320278
100,1.7341013499150673,1.7113618452697992
101,1.7261995359410842,1.7033082112967968
102,1.7082774044026932,1.6846967711895704
103,1.7541465500543514,1.7307955878376962
104,1.7602361174722512,1.7367029083520173
105,1.7608755022486051,1.7381392166763545
106,1.7673382342408102,1.7443260063827037
107,1.7369746652543545,1.7134557439088822
108,1.7150133045315743,1.6916344443112612
109,1.7087249708821377,1.6853011795580388
110,1.711305779531598,1.6881215618550778
111,1.703675499036908,1.6806137442588807
112,1.7458127325177193,1.7231528871059418
113,1.7403093858410914,1.717454323336482
114,1.736165432497859,1.7132839590758084
115,1.7175349940657616,1.6944617809057236
116,1.7101877134740353,1.6872192305624485
117,1.7186675209105016,1.694872281819582
118,1.7095407000333072,1.6863243603408338
119,1.731933748960495,1.7098382526636124
120,1.730040320282181,1.7070498448610305
121,1.730745065316558,1.7079476725161076
122,1.7220690351426602,1.6993096075952052
123,1.7311851752350729,1.708305400773883
124,1.7393047473827998,1.7157567841410637
125,1.7550027642448742,1.7320344916582107
126,1.723974426160256,1.7010655246376991
127,1.7157849248299997,1.6927735456079245
128,1.706977253034711,1.6837327343523503
129,1.7164596048990886,1.69290219566226
130,1.7511455628524224,1.7285026981085538
131,1.7546129554311434,1.7319154174774885
132,1.7113113071620465,1.6887385470569134
133,1.7474953544636567,1.7247941385060548
134,1.724283078894019,1.701341986939311
135,1.719806965654095,1.696963329821825
136,1.7559974120110273,1.7341976878196002
137,1.715359273766478,1.6929101445823909
138,1.722324659869075,1.6996399829536677
139,1.7280572898040216,1.7049903289675712
140,1.73575694651405,1.7132538032978772
141,1.7321263246039549,1.7096807911247014
142,1.7090345427071054,1.6861667135506868
143,1.7012870437999565,1.678123553648591
144,1.7169026406556367,1.6942082183659077
145,1.72203897421062,1.6999981965124606
146,1.7193289359311263,1.6965287607610227
147,1.698348918919762,1.6755281914770603
148,1.7121446004509926,1.688883680343628
149,1.765958195572098,1.7428046139627695
150,1.7297312760055066,1.706868769928813
151,1.7297062744498253,1.7077030950337648
152,1.7079771223217248,1.6847727199047804
153,1.7050140580534936,1.6823049084842205
154,1.7320582881718873,1.7091445129662752
155,1.7183260985463857,1.6951817857325078
156,1.7296623660326005,1.706752589955926
157,1.717910157829523,1.6957430044561626
158,1.699768179240326,1.6771746162250638
159,1.6980207477360965,1.6750927057117224
160,1.724388826802373,1.7023368603289126
161,1.6959009801149367,1.6730103717893363
162,1.699985700150331,1.6773648530989886
163,1.7685445770919324,1.7451834235489367
164,1.7739944881796836,1.7514028711766005
165,1.7109841993053754,1.6886644544601441
166,1.7432139935791493,1.7209768377691508
167,1.717107174967726,1.6942541795670987
168,1.699762302170197,1.6771000622808934
169,1.7300092005083958,1.7072922626882792
170,1.698381900558869,1.6750847171992063
171,1.7418868317802747,1.7200230890214443
172,1.7102394824127356,1.687563928052783
173,1.706049955320855,1.6835684669911861
174,1.6991444771985214,1.6757902652323247
175,1.7087863253057003,1.686330868959427
176,1.7090968944852551,1.6856225522607564
177,1.714335851624608,1.6914258847981691
178,1.75443137375017,1.7328202874064444
179,1.6919372407694657,1.6692258724570275
180,1.6997770401090384,1.676788444980979
